0,5045,4,05/03/2023,13:03:30,34
0,124,6,05/03/2023,13:06:36,12
0,6108,2,05/03/2023,13:35:45,20
0,6386,2,05/03/2023,13:35:56,23
0,9983,3,05/03/2023,13:36:02,72
0,3737,5,05/03/2023,17:47:26,23
0,4991,3,05/03/2023,17:47:33,14
0,2391,8,05/03/2023,21:55:21,19
0,9956,7,05/03/2023,21:55:27,47
0,3657,2,05/03/2023,21:55:33,33
0,9523,8,05/03/2023,21:55:39,44
0,9148,4,05/03/2023,21:55:45,24
0,9960,4,05/03/2023,21:56:13,19
0,9977,4,05/03/2023,21:56:21,34
0,2860,5,05/03/2023,21:56:28,34
0,9987,3,05/03/2023,21:56:34,23
0,9988,2,05/03/2023,21:56:41,37
0,9989,5,05/03/2023,21:56:48,13
0,9990,2,05/03/2023,21:56:55,26
0,9991,5,05/03/2023,21:57:01,40
0,9992,2,05/03/2023,21:57:11,44
0,9993,5,05/03/2023,21:57:18,46
0,9994,3,05/03/2023,21:57:26,34
0,5640,4,05/04/2023,00:17:03,45
0,5503,9,05/04/2023,00:17:11,40
0,2605,6,05/04/2023,01:18:31,39
0,2343,7,05/04/2023,01:18:41,34
0,2942,7,05/04/2023,02:38:27,77
0,2387,2,05/04/2023,05:25:17,16
0,1017,4,05/04/2023,09:57:44,36
0,3257,5,05/04/2023,12:41:16,67
0,3616,2,05/04/2023,12:41:26,29
0,5045,7,05/04/2023,12:41:33,11
0,2391,4,05/04/2023,14:49:24,23
0,6108,2,05/04/2023,16:16:27,27
0,9983,3,05/04/2023,16:16:39,75
0,6386,5,05/04/2023,16:16:47,38
0,2343,7,05/04/2023,17:54:05,11
0,925,2,05/04/2023,18:18:17,16
0,5643,5,05/04/2023,18:18:34,25
0,3737,2,05/04/2023,18:51:05,25
0,4991,4,05/04/2023,18:51:23,18
0,9956,7,05/04/2023,19:26:18,54
0,9523,8,05/04/2023,19:26:24,20
0,9148,1,05/04/2023,19:26:31,25
0,3657,4,05/04/2023,19:26:37,37
0,9960,5,05/04/2023,19:26:48,24
0,9977,2,05/04/2023,19:26:54,49
0,2860,1,05/04/2023,19:27:01,35
0,9987,6,05/04/2023,19:27:08,29
0,9988,6,05/04/2023,19:27:15,55
0,9989,4,05/04/2023,19:27:21,17
0,9990,3,05/04/2023,19:27:28,29
0,9991,8,05/04/2023,19:28:41,48
0,9992,1,05/04/2023,19:28:47,45
0,9993,2,05/04/2023,19:28:53,48
0,9994,3,05/04/2023,19:29:00,37
0,8869,1,05/04/2023,19:41:35,44
0,7207,8,05/04/2023,19:41:42,18
0,7280,7,05/04/2023,19:41:48,18
0,9981,7,05/04/2023,19:41:55,30
0,7196,6,05/04/2023,21:00:15,23
0,124,1,05/04/2023,21:00:46,17
0,2942,7,05/04/2023,22:06:05,56
0,2605,2,05/05/2023,00:14:18,11
0,1017,7,05/05/2023,08:24:45,47
0,6108,5,05/05/2023,12:37:21,15
0,6386,4,05/05/2023,12:37:32,43
0,9983,2,05/05/2023,12:37:40,77
0,3737,6,05/05/2023,16:44:28,31
0,4991,1,05/05/2023,16:44:35,19
0,2942,1,05/05/2023,16:46:17,72
0,3257,2,05/05/2023,22:50:12,52
0,3616,2,05/05/2023,22:50:17,31
0,5045,7,05/05/2023,22:50:25,18
0,5640,6,05/06/2023,01:48:22,74
0,5503,4,05/06/2023,01:48:39,34
0,7196,3,05/06/2023,02:02:51,26
0,124,5,05/06/2023,02:02:59,35
0,2605,2,05/06/2023,05:38:58,19
0,2343,3,05/06/2023,05:39:07,14
0,1017,2,05/06/2023,05:39:13,26
0,6108,5,05/06/2023,09:06:19,20
0,9983,5,05/06/2023,09:06:27,70
0,6386,7,05/06/2023,09:06:40,50
0,8869,3,05/06/2023,14:06:32,47
0,7207,7,05/06/2023,14:06:41,25
0,7280,7,05/06/2023,14:06:49,25
0,9981,6,05/06/2023,14:07:01,47
0,2391,9,05/06/2023,19:14:34,14
0,9956,7,05/06/2023,19:14:41,69
0,9523,8,05/06/2023,19:14:47,35
0,9148,2,05/06/2023,19:14:54,27
0,3657,1,05/06/2023,19:15:01,38
0,9960,1,05/06/2023,19:15:07,25
0,9977,3,05/06/2023,19:15:14,20
0,2860,5,05/06/2023,19:15:21,40
0,9987,1,05/06/2023,19:15:27,30
0,9988,5,05/06/2023,19:15:34,60
0,9989,6,05/06/2023,19:15:40,23
0,9990,7,05/06/2023,19:15:47,37
0,9991,3,05/06/2023,19:15:54,74
0,9992,3,05/06/2023,19:16:01,48
0,9993,1,05/06/2023,19:16:07,26
0,9994,7,05/06/2023,19:16:14,34
0,3737,7,05/06/2023,22:31:46,38
0,4991,4,05/06/2023,22:31:54,23
0,5503,1,05/07/2023,05:14:31,35
0,5640,1,05/07/2023,05:14:44,75
0,2343,3,05/07/2023,08:43:12,17
0,1017,1,05/07/2023,08:43:18,27
0,2605,1,05/07/2023,08:43:24,20
0,925,7,05/07/2023,15:20:56,23
0,5643,1,05/07/2023,15:21:59,26
0,2391,5,05/07/2023,15:29:16,19
0,9956,2,05/07/2023,15:29:22,71
0,9523,6,05/07/2023,15:29:29,11
0,9148,5,05/07/2023,15:29:35,18
0,3657,1,05/07/2023,15:29:46,39
0,2860,3,05/07/2023,15:29:54,46
0,9977,5,05/07/2023,15:30:01,25
0,9960,2,05/07/2023,15:30:07,27
0,9987,1,05/07/2023,15:30:14,31
0,9988,6,05/07/2023,15:30:21,66
0,9989,1,05/07/2023,15:30:27,24
0,9990,6,05/07/2023,15:31:24,54
0,9991,4,05/07/2023,15:31:31,94
0,9992,4,05/07/2023,15:31:38,20
0,9993,6,05/07/2023,15:31:44,14
0,9994,2,05/07/2023,15:31:51,37
0,3257,6,05/07/2023,16:12:20,46
0,3616,3,05/07/2023,16:12:28,34
0,5045,8,05/07/2023,16:12:35,26
0,2942,2,05/07/2023,17:58:12,74
0,6386,8,05/07/2023,18:33:01,46
0,7196,2,05/07/2023,18:33:09,35
0,6108,6,05/07/2023,18:33:14,26
0,124,4,05/07/2023,18:33:16,39
0,9983,2,05/07/2023,18:33:22,72
0,7207,7,05/07/2023,19:05:38,16
0,8869,2,05/07/2023,19:05:47,26
0,7280,1,05/07/2023,19:05:59,26
0,9981,2,05/07/2023,19:06:11,26
0,2343,3,05/08/2023,02:57:17,20
0,1017,5,05/08/2023,02:57:25,13
0,5503,2,05/08/2023,04:44:22,37
0,5640,2,05/08/2023,04:44:54,77
0,2605,5,05/08/2023,05:00:06,25
0,3737,3,05/08/2023,06:01:53,11
0,4991,6,05/08/2023,06:02:04,29
0,2387,2,05/08/2023,08:53:36,18
0,2942,7,05/08/2023,12:34:02,81
0,6386,5,05/08/2023,15:43:02,74
0,9983,1,05/08/2023,15:43:10,39
0,6108,3,05/08/2023,15:43:23,29
0,3257,3,05/08/2023,16:41:45,26
0,3616,3,05/08/2023,16:41:57,37
0,5045,2,05/08/2023,16:42:11,31
0,2391,1,05/08/2023,18:47:32,20
0,9956,4,05/08/2023,18:47:46,75
0,9523,4,05/08/2023,18:47:56,15
0,9148,5,05/08/2023,18:48:03,23
0,3657,4,05/08/2023,18:48:15,48
